,Model,Label,location,energyscore,it
216,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69370187687358,43
217,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.40433937339026,43
218,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.29005957679222,43
219,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.72283838119782,43
220,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33024612598751,44
221,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.70027290348989,44
222,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.40039608940178,44
223,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.29095911580883,44
224,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.7287959013344,44
225,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33070546554782,45
226,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69904929965686,45
227,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.41469670542494,45
228,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.28302159294012,45
229,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.71113737020198,45
230,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.32818424472018,46
231,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69930609290219,46
232,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.41214251569555,46
233,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.28623074833219,46
234,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.71921857969174,46
235,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.32722061528378,47
236,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69979094296271,47
237,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.40621989414,47
238,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.2689788796974,47
239,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.73502568476668,47
240,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33077962551823,48
241,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69758401553823,48
242,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.4168047669032,48
243,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.2810447691302,48
244,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.730729715298,48
245,MOBS_NEU-GLEAM_COVID,Scenario A,US,170.33201680790089,49
246,MOBS_NEU-GLEAM_COVID,Scenario B,US,117.69331819270653,49
247,MOBS_NEU-GLEAM_COVID,Scenario C,US,118.41619566548464,49
248,MOBS_NEU-GLEAM_COVID,Scenario D,US,99.28996686973137,49
249,MOBS_NEU-GLEAM_COVID,Scenario E,US,97.71830242229235,49
