,Model,Label,location,energyscore,it
344,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.47460359093509,57
345,MOBS_NEU-GLEAM_FLU,Scenario D,US,22.968085309052515,57
346,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.490815667379643,57
347,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.86271947570038,57
348,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.604190496968197,58
349,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.078759174610568,58
350,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.032191237138395,58
351,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.958467800367746,58
352,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.228440897509195,58
353,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.289306707145144,58
354,MOBS_NEU-GLEAM_FLU,Scenario A,US,22.277244351373845,59
355,MOBS_NEU-GLEAM_FLU,Scenario B,US,22.094542733619864,59
